,good review,useful,funny,cool,is_open,business_stars_Bad,business_stars_Average,business_stars_Good,review_count_Low,review_count_Medium,review_count_High
156667,1,0,0,0,0,0,0,1,1,0,0
229857,1,0,0,0,1,0,0,1,1,0,0
21703,0,0,1,0,1,0,1,0,1,0,0
2076,0,0,0,0,0,0,0,1,1,0,0
193004,0,0,0,0,1,0,0,1,1,0,0
120671,0,0,0,0,1,0,0,1,1,0,0
327228,0,0,1,0,1,0,1,0,1,0,0
150992,0,1,0,0,1,0,0,1,0,0,1
75077,1,1,1,1,1,0,0,1,1,0,0
65365,1,0,0,0,0,0,0,1,1,0,0
314840,0,0,0,0,1,0,1,0,1,0,0
205986,1,0,0,0,1,0,0,1,1,0,0
25116,0,0,0,0,1,0,0,1,1,0,0
79407,0,0,0,0,1,0,0,1,1,0,0
51721,0,0,0,0,1,0,0,1,1,0,0
243200,1,0,0,0,0,0,0,1,1,0,0
153316,1,1,0,1,1,0,0,1,0,0,1
25666,1,0,0,0,1,0,0,1,1,0,0
2717,1,0,0,0,1,0,0,1,1,0,0
199059,0,0,0,0,1,0,0,1,1,0,0
5713,1,0,0,0,1,0,0,1,0,1,0
269087,0,0,0,0,1,0,0,1,1,0,0
242261,1,0,0,0,1,0,0,1,1,0,0
69350,0,0,0,0,0,0,0,1,1,0,0
45513,0,1,0,0,1,0,1,0,1,0,0
270402,1,0,0,0,1,0,0,1,1,0,0
159641,0,0,0,0,1,0,0,1,1,0,0
165144,0,0,0,0,1,0,0,1,1,0,0
243568,0,0,0,0,1,0,0,1,1,0,0
277258,1,0,0,0,1,0,0,1,1,0,0
303455,0,0,0,0,1,0,0,1,1,0,0
99519,1,1,0,1,0,0,0,1,1,0,0
316048,0,1,1,0,1,0,0,1,1,0,0
250160,1,1,0,1,0,0,0,1,1,0,0
312143,1,0,0,0,1,0,0,1,1,0,0
263092,1,0,0,0,1,0,0,1,1,0,0
228815,0,1,0,0,1,0,0,1,0,0,1
182930,0,1,0,0,1,0,1,0,1,0,0
304533,0,0,0,0,1,0,1,0,1,0,0
314946,1,0,0,0,1,0,0,1,1,0,0
274206,1,0,0,0,1,0,0,1,1,0,0
247348,0,0,0,0,1,0,0,1,1,0,0
108963,1,1,0,0,1,0,0,1,1,0,0
308776,0,0,0,0,1,0,0,1,0,1,0
26007,0,0,0,0,1,0,0,1,1,0,0
291744,0,0,0,0,1,0,0,1,1,0,0
304322,1,0,0,0,1,0,0,1,1,0,0
235188,0,0,0,0,0,0,0,1,1,0,0
292540,0,1,0,0,0,0,0,1,1,0,0
146566,0,0,0,0,1,1,0,0,1,0,0
332645,0,0,0,0,1,0,0,1,1,0,0
25097,1,0,0,0,1,0,1,0,1,0,0
113210,1,0,0,0,1,0,0,1,1,0,0
46648,1,0,0,0,0,0,0,1,1,0,0
295758,0,0,0,0,1,0,0,1,0,1,0
252424,0,1,1,0,0,0,0,1,0,1,0
208309,1,0,0,0,1,0,0,1,0,0,1
164406,0,1,0,0,1,0,0,1,1,0,0
224092,1,0,0,0,1,0,0,1,1,0,0
107234,1,0,0,0,1,0,0,1,0,0,1
59893,0,0,0,0,1,0,0,1,1,0,0
152832,1,0,0,0,1,0,1,0,1,0,0
297182,0,0,0,0,1,0,0,1,0,0,0
298460,0,0,0,0,1,0,0,1,1,0,0
43254,0,0,1,0,1,0,0,1,1,0,0
179171,0,1,1,1,1,0,0,1,1,0,0
124091,0,0,0,0,1,0,0,1,1,0,0
209531,0,1,0,0,1,1,0,0,1,0,0
219005,0,0,0,0,1,0,0,1,0,0,0
47041,1,1,0,1,1,0,0,1,1,0,0
180781,1,0,0,0,1,0,0,1,1,0,0
159822,0,0,0,0,0,0,0,1,1,0,0
235964,1,1,0,0,1,0,0,1,1,0,0
238737,1,0,0,0,1,0,1,0,1,0,0
158955,0,0,0,0,1,0,0,1,0,0,1
170621,0,0,0,0,1,0,0,1,1,0,0
326902,0,0,0,0,1,0,0,1,1,0,0
229724,1,1,0,0,1,0,0,1,1,0,0
146102,0,0,0,0,1,1,0,0,1,0,0
258896,0,0,0,0,1,0,0,1,1,0,0
193151,1,0,0,0,1,0,0,1,1,0,0
25064,0,0,0,0,0,0,0,1,1,0,0
310822,0,0,0,0,0,1,0,0,1,0,0
231713,0,0,0,0,1,0,0,1,0,0,0
107710,0,0,0,0,0,0,1,0,1,0,0
229670,0,0,0,0,0,0,0,1,1,0,0
322065,0,0,0,0,1,0,1,0,1,0,0
25114,1,0,0,0,1,0,0,1,1,0,0
264764,1,1,0,0,1,0,1,0,1,0,0
102184,1,0,0,0,1,0,0,1,1,0,0
175925,0,0,0,0,1,0,0,1,1,0,0
274450,0,0,1,0,1,0,1,0,1,0,0
284875,0,1,0,0,1,0,0,1,1,0,0
48690,1,1,0,1,0,0,1,0,1,0,0
96543,1,0,0,0,1,0,0,1,1,0,0
238436,0,1,1,1,1,0,0,1,1,0,0
163125,0,0,0,0,0,0,0,1,1,0,0
67110,1,0,0,0,1,0,0,1,0,0,0
83931,0,0,0,0,1,0,0,1,0,1,0
225901,0,1,0,0,1,0,0,1,1,0,0
319456,0,0,0,0,1,0,1,0,1,0,0
255877,0,0,0,0,1,0,0,1,1,0,0
167847,0,0,0,0,1,0,1,0,1,0,0
26227,0,1,0,0,0,0,0,1,1,0,0
214465,1,0,0,0,1,0,0,1,1,0,0
287467,0,0,0,0,1,0,1,0,0,0,0
204437,1,1,0,0,1,0,0,1,1,0,0
266910,0,1,0,0,1,0,1,0,1,0,0
117727,1,0,0,0,1,0,0,1,1,0,0
199240,0,1,0,0,1,0,0,1,1,0,0
310231,1,0,0,0,1,0,0,1,1,0,0
208460,0,0,0,0,1,0,0,1,1,0,0
33618,0,0,0,0,1,0,1,0,1,0,0
215137,0,0,0,0,1,0,0,1,1,0,0
237865,1,0,0,0,1,0,0,1,1,0,0
247045,0,0,0,0,0,0,0,1,1,0,0
14564,0,0,0,0,1,1,0,0,1,0,0
344482,0,0,0,0,0,0,1,0,1,0,0
257759,1,0,1,1,1,0,0,1,1,0,0
225814,1,0,0,0,1,0,1,0,1,0,0
167722,1,1,0,1,1,0,0,1,1,0,0
168589,0,0,0,0,1,0,0,1,1,0,0
74919,0,1,0,0,0,0,1,0,0,0,1
37904,1,1,0,1,1,0,1,0,1,0,0
320097,1,0,0,0,1,0,0,1,1,0,0
42742,0,0,0,0,1,0,0,1,0,0,1
296009,1,1,0,1,1,0,0,1,0,0,0
103877,0,1,1,0,0,0,1,0,1,0,0
193842,0,0,0,0,0,0,1,0,1,0,0
101348,0,0,0,0,1,1,0,0,1,0,0
41325,0,0,0,0,1,0,0,1,1,0,0
110375,0,1,0,0,1,0,0,1,1,0,0
202423,0,0,0,0,1,0,1,0,1,0,0
348888,0,0,0,0,1,1,0,0,1,0,0
166320,0,0,0,0,1,0,0,1,1,0,0
238494,0,1,1,1,1,0,0,1,0,1,0
305805,0,1,0,0,1,0,0,1,0,0,1
195091,0,0,0,0,1,0,0,1,1,0,0
322643,1,1,1,1,0,0,0,1,1,0,0
47804,0,0,0,0,1,0,1,0,1,0,0
26021,1,0,0,0,0,0,0,1,1,0,0
69660,1,0,0,0,1,0,0,1,1,0,0
203274,1,0,0,0,1,0,0,1,0,0,0
242750,1,0,0,0,1,0,0,1,1,0,0
327250,0,0,0,0,1,0,0,1,1,0,0
105704,0,0,0,0,1,0,0,1,1,0,0
62081,0,0,0,0,1,0,1,0,1,0,0
348903,0,1,1,0,1,0,0,1,1,0,0
211413,1,0,0,0,0,0,0,1,1,0,0
66325,0,0,0,0,0,0,0,1,1,0,0
338128,1,1,1,1,1,0,0,1,1,0,0
202645,0,0,0,0,1,0,1,0,1,0,0
15837,0,1,0,0,1,0,1,0,1,0,0
148837,0,0,0,0,1,0,0,1,0,0,0
298002,1,0,0,0,0,0,0,1,1,0,0
324465,0,1,0,0,0,0,0,1,0,1,0
105362,1,0,0,0,1,0,0,1,1,0,0
292486,0,0,0,0,1,0,0,1,1,0,0
159129,1,0,0,0,1,0,0,1,0,0,0
74470,0,0,0,0,1,0,0,1,1,0,0
221109,1,0,0,0,1,0,0,1,1,0,0
69868,0,0,0,0,1,0,0,1,1,0,0
110927,0,0,0,0,1,0,0,1,1,0,0
47932,1,0,0,0,1,0,0,1,1,0,0
341966,0,0,0,0,1,0,0,1,1,0,0
283890,0,0,0,0,1,0,1,0,1,0,0
44655,1,0,0,0,1,0,0,1,1,0,0
35188,0,0,0,0,1,0,0,1,1,0,0
93895,0,0,0,0,1,0,0,1,0,0,0
35659,1,0,0,0,1,0,0,1,0,0,1
55732,1,0,0,0,1,0,0,1,1,0,0
157273,0,0,0,0,1,0,0,1,1,0,0
236983,0,0,0,0,1,0,0,1,0,0,0
32483,1,0,0,0,1,0,0,1,1,0,0
51189,0,1,0,0,1,0,1,0,1,0,0
95825,0,0,0,0,1,0,0,1,1,0,0
314123,0,1,0,0,1,1,0,0,1,0,0
100012,0,1,0,0,0,0,1,0,1,0,0
32693,0,0,0,0,1,1,0,0,1,0,0
226196,0,1,0,0,1,0,0,1,1,0,0
155850,0,0,0,0,1,0,0,1,0,0,0
292544,1,0,0,0,1,0,0,1,1,0,0
204544,1,0,0,0,0,0,0,1,1,0,0
276729,0,0,0,0,1,0,0,1,1,0,0
348766,0,0,0,0,1,0,0,1,0,0,1
207043,0,1,0,0,1,0,1,0,1,0,0
285842,1,0,0,0,0,0,0,1,1,0,0
13357,0,1,0,0,1,0,0,1,1,0,0
267677,1,0,0,0,1,0,0,1,1,0,0
55257,0,0,0,0,1,0,0,1,1,0,0
326268,0,0,0,0,1,0,0,1,1,0,0
265004,0,1,0,1,1,0,0,1,0,0,0
248487,0,0,0,0,0,0,0,1,1,0,0
138567,0,0,0,0,1,0,1,0,1,0,0
125404,0,0,0,0,1,0,1,0,1,0,0
210418,1,0,0,0,0,0,0,1,1,0,0
58909,0,0,0,0,1,0,1,0,1,0,0
122459,1,0,0,0,1,0,1,0,1,0,0
144440,0,0,0,0,1,1,0,0,1,0,0
108688,1,0,0,0,1,0,0,1,1,0,0
22825,1,1,0,0,1,0,0,1,1,0,0
212982,1,1,0,1,1,0,0,1,1,0,0
257914,0,0,0,0,1,0,0,1,0,0,1
315857,0,1,0,0,1,0,0,1,1,0,0
155366,1,0,0,0,1,0,0,1,1,0,0
309348,0,0,0,0,0,0,0,1,1,0,0
148083,1,0,0,0,1,0,0,1,1,0,0
219362,1,0,0,0,1,0,0,1,1,0,0
330974,1,0,0,0,1,0,0,1,1,0,0
220897,1,0,0,0,1,0,0,1,1,0,0
9479,1,0,0,0,0,0,0,1,1,0,0
241937,1,0,0,0,1,0,0,1,1,0,0
32874,1,0,0,0,1,0,0,1,1,0,0
123595,1,0,0,0,1,0,0,1,1,0,0
346705,0,0,0,0,1,0,0,1,0,0,1
50739,1,1,0,1,1,0,0,1,1,0,0
244784,0,0,0,0,1,0,0,1,1,0,0
258088,1,1,0,0,0,0,0,1,1,0,0
316603,0,0,0,0,1,0,0,1,1,0,0
199836,0,0,0,0,1,0,0,1,1,0,0
101377,1,0,0,0,1,0,0,1,0,0,0
224991,1,0,0,0,1,0,0,1,1,0,0
112819,1,0,0,0,1,0,0,1,1,0,0
93589,0,0,0,0,1,0,0,1,1,0,0
259996,0,1,0,0,1,0,0,1,1,0,0
143364,0,0,0,0,1,0,0,1,1,0,0
34042,0,0,0,0,1,0,0,1,1,0,0
329489,1,0,0,0,1,0,0,1,1,0,0
331081,1,0,0,0,1,0,0,1,0,0,0
23912,1,0,0,0,1,0,0,1,1,0,0
278581,0,0,0,0,1,0,0,1,1,0,0
103210,0,0,0,0,0,0,0,1,1,0,0
171557,1,0,0,0,0,0,0,1,1,0,0
284597,0,0,0,0,0,0,0,1,1,0,0
14180,1,1,0,0,1,0,0,1,0,0,0
237789,1,0,0,0,1,0,0,1,1,0,0
63821,0,0,0,0,0,0,0,1,1,0,0
266977,1,0,0,0,1,0,1,0,0,0,0
195035,0,0,0,0,1,0,0,1,0,0,0
22696,0,0,0,0,0,0,1,0,1,0,0
299599,0,1,0,1,1,0,0,1,1,0,0
49473,1,0,0,0,0,0,0,1,0,0,1
344264,0,0,0,0,0,0,0,1,1,0,0
183155,0,1,0,0,1,0,0,1,1,0,0
298305,1,0,0,0,1,0,0,1,1,0,0
227270,0,0,0,0,1,0,0,1,1,0,0
344286,0,0,0,0,0,0,1,0,1,0,0
130730,0,0,0,0,0,0,0,1,1,0,0
297842,1,0,0,0,1,0,0,1,1,0,0
240398,0,0,0,0,1,0,0,1,0,0,0
234352,1,0,0,0,1,0,0,1,1,0,0
314164,0,0,0,0,1,0,0,1,1,0,0
45448,1,0,0,0,1,0,0,1,1,0,0
301232,1,0,0,0,0,0,0,1,1,0,0
225504,0,1,0,0,1,0,0,1,1,0,0
186809,1,0,0,0,1,0,0,1,1,0,0
89458,0,1,0,0,1,0,0,1,0,0,0
29253,0,1,0,0,1,0,0,1,1,0,0
103255,1,0,0,0,0,0,0,1,1,0,0
229461,1,0,0,0,1,0,0,1,0,0,1
32945,1,0,0,0,1,0,0,1,1,0,0
135383,0,0,0,0,1,0,0,1,1,0,0
248764,0,0,0,0,1,0,0,1,1,0,0
195665,0,0,0,0,1,0,0,1,1,0,0
347115,0,0,0,0,0,0,0,1,1,0,0
174324,1,0,0,0,1,0,0,1,1,0,0
298486,0,1,1,1,1,0,0,1,1,0,0
85020,0,0,0,0,1,0,0,1,0,0,1
76374,0,0,0,0,1,0,0,1,1,0,0
181227,0,0,0,0,1,1,0,0,1,0,0
42901,0,0,0,0,1,0,1,0,1,0,0
39020,0,0,0,0,1,0,0,1,1,0,0
91677,1,0,0,0,1,0,0,1,1,0,0
245831,0,0,0,0,0,0,0,1,1,0,0
342600,1,0,0,0,1,0,0,1,0,0,0
163961,1,0,0,0,1,0,0,1,1,0,0
312886,0,0,0,0,0,0,0,1,1,0,0
288376,0,0,0,0,1,0,0,1,1,0,0
197589,0,1,0,1,0,0,0,1,1,0,0
145966,1,0,0,0,0,0,0,1,0,0,1
297538,1,0,0,0,1,0,0,1,1,0,0
121214,1,0,0,0,1,0,1,0,1,0,0
299879,0,0,0,0,1,0,0,1,1,0,0
88997,1,0,0,0,1,0,0,1,1,0,0
226853,1,0,0,0,1,0,0,1,1,0,0
112513,0,1,0,0,1,0,0,1,1,0,0
171925,1,0,0,0,1,0,0,1,1,0,0
43006,1,0,0,0,1,0,0,1,1,0,0
296502,1,0,0,0,0,0,0,1,1,0,0
134674,1,1,0,0,1,0,0,1,1,0,0
107525,0,0,0,0,1,0,0,1,1,0,0
334512,1,0,0,0,1,0,0,1,1,0,0
199580,0,0,0,0,1,1,0,0,1,0,0
257226,0,0,0,0,1,0,0,1,0,0,0
230800,0,0,0,0,1,0,0,1,1,0,0
28124,0,0,0,0,0,0,0,1,1,0,0
332966,0,0,0,0,1,0,0,1,1,0,0
238547,0,0,0,0,1,1,0,0,1,0,0
305065,1,0,0,0,1,0,0,1,1,0,0
36543,1,1,0,0,1,0,0,1,1,0,0
337910,0,1,0,0,1,1,0,0,1,0,0
56280,0,0,0,0,1,0,0,1,0,1,0
20862,0,0,0,0,1,0,0,1,1,0,0
186951,1,0,0,0,1,0,0,1,1,0,0
161802,1,0,0,0,1,0,0,1,1,0,0
198609,1,0,0,0,1,0,0,1,1,0,0
344844,0,0,0,0,0,0,0,1,1,0,0
180964,0,1,0,0,0,0,0,1,1,0,0
280047,1,0,0,0,1,0,0,1,1,0,0
310810,0,0,0,0,1,0,0,1,1,0,0
326545,0,0,0,0,0,0,0,1,1,0,0
277687,1,0,0,0,0,0,0,1,1,0,0
343161,1,0,0,0,1,0,0,1,1,0,0
314472,0,0,0,0,1,0,0,1,1,0,0
343423,0,0,0,0,1,0,0,1,0,0,1
182771,0,1,0,0,1,0,1,0,1,0,0
292489,1,1,0,0,0,0,0,1,1,0,0
135247,0,1,0,0,1,1,0,0,1,0,0
10553,1,0,0,0,1,0,0,1,1,0,0
63751,0,0,0,0,1,1,0,0,1,0,0
195822,1,0,0,0,1,0,0,1,0,0,0
318814,0,0,1,1,1,0,1,0,1,0,0
21799,0,0,0,0,1,0,0,1,0,0,0
1564,0,0,0,0,0,0,0,1,1,0,0
348221,0,0,0,0,1,0,0,1,0,0,0
15955,0,0,0,0,1,0,0,1,1,0,0
340844,0,1,0,0,1,0,0,1,1,0,0
108226,1,1,1,1,0,0,0,1,1,0,0
147799,0,1,0,0,1,0,0,1,1,0,0
46310,0,0,0,0,1,0,0,1,1,0,0
304849,0,0,0,0,1,0,0,1,1,0,0
349511,1,0,0,0,1,0,0,1,1,0,0
317213,0,0,0,0,1,0,1,0,1,0,0
69289,1,1,0,0,1,0,0,1,1,0,0
132880,0,1,1,0,1,0,0,1,1,0,0
24817,1,0,0,0,1,0,1,0,1,0,0
321055,0,0,0,0,1,0,0,1,1,0,0
83301,1,1,0,1,1,0,0,1,1,0,0
900,0,0,0,0,1,0,1,0,1,0,0
240266,1,0,0,0,1,0,0,1,1,0,0
105394,1,1,1,1,1,0,1,0,1,0,0
238493,1,0,0,0,1,0,0,1,1,0,0
176810,1,1,0,0,1,0,0,1,1,0,0
127802,0,1,0,1,1,0,0,1,1,0,0
21486,1,0,0,0,1,0,0,1,1,0,0
25034,0,0,0,0,0,0,1,0,1,0,0
240510,0,0,0,0,1,1,0,0,1,0,0
220154,1,1,1,1,1,0,0,1,1,0,0
206009,0,1,0,0,1,0,1,0,1,0,0
138152,1,0,0,0,1,0,1,0,1,0,0
142976,1,0,0,0,1,0,0,1,1,0,0
100517,1,0,0,0,1,1,0,0,1,0,0
131078,0,0,0,0,1,0,0,1,1,0,0
314300,0,0,0,0,1,0,1,0,1,0,0
29047,0,0,0,0,0,0,1,0,1,0,0
206401,0,0,0,0,1,0,0,1,1,0,0
163718,0,1,0,0,1,0,1,0,1,0,0
173546,0,0,0,0,1,1,0,0,1,0,0
216662,1,0,0,0,1,0,0,1,0,0,1
325076,1,0,0,0,0,0,0,1,1,0,0
346989,0,0,0,0,1,0,0,1,1,0,0
48457,0,0,0,0,1,1,0,0,1,0,0
275202,0,0,0,0,1,0,0,1,1,0,0
319509,0,0,0,0,1,0,0,1,1,0,0
272353,1,0,0,0,1,0,0,1,1,0,0
97009,0,1,1,0,1,0,0,1,1,0,0
278217,0,1,1,0,1,0,0,1,1,0,0
311830,1,1,0,0,1,0,0,1,1,0,0
43538,0,0,0,0,1,0,0,1,1,0,0
96619,1,0,0,0,1,0,0,1,1,0,0
50467,0,0,0,0,1,0,1,0,1,0,0
159123,0,0,0,0,1,0,0,1,1,0,0
50424,1,0,0,0,1,0,0,1,1,0,0
41491,1,0,0,0,1,0,1,0,1,0,0
36705,1,0,0,0,1,0,0,1,0,0,0
153283,1,1,0,1,0,0,0,1,1,0,0
331372,1,0,0,0,1,0,0,1,1,0,0
35408,0,0,0,0,1,0,0,1,1,0,0
213413,0,0,0,0,1,0,0,1,1,0,0
204875,0,1,0,0,0,1,0,0,1,0,0
322426,0,0,0,0,0,0,0,1,1,0,0
104998,1,0,0,0,1,0,0,1,1,0,0
17223,0,0,0,0,1,0,0,1,1,0,0
3075,0,0,0,0,1,0,0,1,1,0,0
327721,0,0,0,0,0,1,0,0,1,0,0
128195,0,0,0,0,1,0,1,0,1,0,0
56165,0,0,0,0,1,0,0,1,0,0,0
324716,0,0,0,0,1,0,1,0,1,0,0
57615,0,0,0,0,1,0,0,1,0,0,1
136044,1,0,0,0,0,0,0,1,1,0,0
212006,1,0,0,0,1,0,0,1,0,1,0
65590,1,0,0,0,1,0,0,1,0,0,1
148013,0,1,0,0,1,0,0,1,1,0,0
161165,1,1,1,1,1,0,0,1,1,0,0
319801,1,0,0,0,1,0,0,1,1,0,0
341112,1,0,0,0,1,0,0,1,1,0,0
35336,1,0,0,0,1,0,0,1,1,0,0
236616,1,1,0,0,0,0,0,1,1,0,0
204424,1,0,0,0,1,0,0,1,0,0,0
22250,1,0,0,1,0,0,0,1,1,0,0
161589,1,0,0,0,1,0,0,1,1,0,0
320325,0,0,0,0,0,0,0,1,1,0,0
229409,0,0,0,0,1,0,1,0,0,0,0
274235,0,1,0,0,1,0,1,0,1,0,0
17644,0,0,1,0,1,0,0,1,1,0,0
106029,0,1,0,0,1,0,1,0,1,0,0
246766,1,0,0,0,1,0,0,1,1,0,0
248269,1,1,0,0,1,0,0,1,1,0,0
331006,1,1,0,1,1,0,0,1,1,0,0
16543,1,0,0,0,1,0,0,1,1,0,0
304302,1,0,0,0,0,0,1,0,1,0,0
172809,1,0,0,1,1,0,0,1,1,0,0
326221,1,0,0,0,0,0,0,1,1,0,0
291556,1,0,0,0,1,0,0,1,0,0,0
347513,0,0,0,0,1,0,0,1,0,0,1
108591,1,0,0,0,1,0,0,1,1,0,0
83225,1,0,0,0,1,0,0,1,1,0,0
63283,0,0,0,0,1,0,1,0,1,0,0
314464,1,0,0,0,1,0,0,1,1,0,0
32939,0,0,0,0,1,1,0,0,1,0,0
21149,1,0,0,0,1,0,0,1,0,0,0
265210,0,0,0,0,0,0,0,1,1,0,0
331959,1,0,0,0,0,0,0,1,1,0,0
237393,0,1,0,0,1,0,1,0,1,0,0
289803,0,1,0,0,0,0,0,1,0,1,0
203103,0,1,0,0,1,0,0,1,1,0,0
23355,0,1,0,0,1,0,0,1,1,0,0
288003,1,0,0,0,1,0,0,1,1,0,0
42377,1,0,0,0,1,0,0,1,1,0,0
292342,0,0,0,0,1,0,0,1,1,0,0
164643,1,0,0,0,1,0,0,1,1,0,0
146343,1,0,0,0,1,0,0,1,1,0,0
224911,0,1,0,0,1,0,0,1,0,0,0
85812,1,1,1,1,1,0,0,1,1,0,0
179691,0,0,0,0,1,0,0,1,1,0,0
226432,0,0,0,0,0,0,0,1,1,0,0
158779,0,0,0,0,1,0,0,1,0,0,0
283649,0,1,0,0,1,0,1,0,1,0,0
230972,1,0,0,0,1,0,0,1,0,1,0
181190,1,0,0,0,1,0,0,1,0,0,0
164233,1,0,0,0,0,0,0,1,1,0,0
347540,1,0,0,0,1,0,0,1,1,0,0
167961,0,0,0,0,1,0,1,0,1,0,0
21902,0,0,0,0,1,0,1,0,1,0,0
42655,0,0,0,0,1,0,0,1,0,0,0
201605,1,0,0,0,1,0,0,1,1,0,0
226871,0,0,0,0,0,0,0,1,1,0,0
278529,0,1,1,1,1,0,0,1,1,0,0
325603,1,0,0,0,1,0,0,1,1,0,0
90569,0,1,0,0,0,0,0,1,1,0,0
40705,0,0,0,0,1,0,0,1,1,0,0
226755,1,0,0,0,1,0,0,1,1,0,0
174802,0,0,0,0,1,0,0,1,1,0,0
315955,1,1,0,1,1,0,0,1,1,0,0
176623,1,0,0,0,0,0,0,1,1,0,0
290146,0,0,0,0,0,0,0,1,1,0,0
80944,1,0,0,0,1,0,0,1,1,0,0
90908,0,1,0,0,1,1,0,0,1,0,0
238796,0,0,0,0,1,0,0,1,1,0,0
238575,1,0,0,0,1,0,0,1,1,0,0
72345,1,0,0,0,1,0,0,1,1,0,0
278111,1,0,0,0,1,0,0,1,1,0,0
226880,0,1,1,0,1,0,0,1,1,0,0
174002,0,1,0,0,1,0,1,0,1,0,0
285331,1,0,0,0,0,0,0,1,1,0,0
222915,0,0,0,0,1,0,0,1,1,0,0
266330,1,0,0,0,1,0,0,1,0,0,1
249626,1,0,0,0,1,0,0,1,1,0,0
153212,1,0,0,0,0,0,0,1,1,0,0
108181,0,0,0,0,1,0,0,1,1,0,0
250492,1,1,0,0,1,0,0,1,1,0,0
5812,1,0,0,0,1,0,0,1,1,0,0
223362,1,0,0,0,1,0,0,1,0,0,1
27542,0,0,0,0,1,0,1,0,1,0,0
229762,1,0,0,0,0,0,1,0,1,0,0
139886,1,0,0,0,1,0,0,1,1,0,0
244566,0,1,0,0,1,0,1,0,1,0,0
78514,0,0,0,0,1,0,0,1,1,0,0
342995,0,0,0,0,1,0,0,1,1,0,0
62975,0,0,0,0,1,0,0,1,1,0,0
49714,1,0,0,0,1,0,0,1,1,0,0
44500,1,0,0,0,1,0,0,1,1,0,0
49644,1,0,0,0,1,0,0,1,0,1,0
262978,0,0,0,0,1,0,0,1,1,0,0
46861,1,0,0,0,1,0,0,1,1,0,0
202172,0,0,0,0,1,0,0,1,1,0,0
341083,0,1,1,1,1,0,0,1,1,0,0
335972,0,0,0,0,1,0,0,1,1,0,0
181125,1,0,0,0,1,0,0,1,1,0,0
246054,0,0,0,0,1,0,1,0,1,0,0
283100,1,1,0,0,1,0,0,1,1,0,0
34272,0,0,0,0,1,0,0,1,1,0,0
289375,1,0,0,0,1,0,0,1,1,0,0
213308,0,1,1,1,1,0,1,0,1,0,0
165348,0,0,0,0,1,1,0,0,1,0,0
133458,0,0,0,0,0,0,0,1,1,0,0
336330,0,0,0,0,1,0,1,0,1,0,0
92785,0,0,0,0,1,0,1,0,1,0,0
48817,1,0,0,0,1,0,0,1,1,0,0
93900,0,0,0,0,1,0,1,0,1,0,0
166092,1,1,0,1,1,0,0,1,0,0,0
161387,0,1,1,1,1,0,0,1,1,0,0
32764,1,0,0,0,1,0,0,1,1,0,0
166004,1,0,0,0,1,0,0,1,0,0,0
91817,0,0,0,0,1,0,0,1,1,0,0
41386,0,0,0,0,1,1,0,0,1,0,0
157595,0,0,0,0,0,1,0,0,1,0,0
250405,1,0,0,0,0,0,0,1,1,0,0
336100,0,0,1,0,1,0,0,1,1,0,0
274894,0,0,0,0,1,0,0,1,1,0,0
72160,1,0,0,0,0,0,0,1,1,0,0
210328,0,1,0,0,1,1,0,0,1,0,0
304029,0,0,0,0,1,0,0,1,0,0,1
207207,0,0,0,0,1,0,0,1,0,0,1
68448,0,0,0,0,1,0,1,0,1,0,0
249358,1,1,1,1,1,0,0,1,0,0,1
278326,1,0,0,0,1,0,0,1,1,0,0
305224,0,1,1,1,1,0,0,1,1,0,0
326434,0,1,1,1,0,0,0,1,1,0,0
290052,0,1,1,1,1,0,0,1,1,0,0
181585,1,0,0,0,0,0,0,1,1,0,0
264447,1,0,0,0,1,0,0,1,1,0,0
218015,0,1,0,1,0,0,0,1,1,0,0
337260,1,1,0,0,1,0,0,1,1,0,0
323137,1,0,0,0,0,0,1,0,1,0,0
94821,1,0,0,0,1,0,0,1,1,0,0
268843,1,0,0,0,1,0,0,1,0,1,0
237122,1,0,0,0,1,0,0,1,0,0,0
265553,1,0,0,0,1,1,0,0,1,0,0
111808,1,0,0,0,0,0,0,1,1,0,0
306991,1,0,0,0,1,0,0,1,1,0,0
181847,1,0,0,1,0,0,0,1,1,0,0
175678,0,1,1,0,0,0,1,0,1,0,0
125367,0,1,1,1,0,0,0,1,0,1,0
71661,1,1,0,0,1,0,0,1,1,0,0
80662,0,0,0,0,1,1,0,0,1,0,0
37538,0,0,0,0,0,0,0,1,1,0,0
28209,1,1,0,1,1,0,0,1,1,0,0
258873,1,0,0,0,1,0,0,1,1,0,0
316437,0,0,0,0,1,0,1,0,1,0,0
308280,0,0,0,0,1,0,0,1,0,1,0
108754,1,1,0,0,1,0,0,1,1,0,0
67164,1,0,0,0,1,0,0,1,1,0,0
141028,0,0,0,0,1,0,0,1,1,0,0
204039,1,1,0,0,1,0,0,1,1,0,0
93930,1,0,0,0,1,0,0,1,1,0,0
186136,0,1,0,0,0,0,0,1,1,0,0
20525,1,1,0,1,1,0,0,1,1,0,0
328758,1,1,0,0,1,0,0,1,1,0,0
253708,0,0,0,0,0,0,0,1,1,0,0
167145,0,0,0,0,1,0,1,0,1,0,0
59765,0,1,0,0,1,0,1,0,1,0,0
204871,0,0,0,0,1,0,1,0,1,0,0
337507,0,0,0,0,1,0,0,1,1,0,0
161859,1,0,0,0,1,0,0,1,1,0,0
124330,0,1,0,0,1,0,0,1,1,0,0
99874,1,1,0,0,1,0,1,0,1,0,0
